Date,Open,High,Low,Close,Volume,conv_line,base_line,lead_a,lead_b,lag_span,crit1,crit2,crit3,crit4,crit5,crit6,crit7,test7
2019-11-19,21.030000686645508,21.031999588012695,20.440000534057617,20.56999969482422,2341100,21.53250026702881,21.213000297546387,19.877500534057617,,21.450000762939453,True,True,True,False,True,True,False,0.0
2019-11-20,20.399999618530273,20.979999542236328,20.229999542236328,20.3700008392334,2526000,21.510000228881836,21.3125,19.914250373840332,,21.579999923706055,True,True,True,False,True,True,False,0.0
2019-11-21,20.43000030517578,20.700000762939453,20.104999542236328,20.149999618530273,2470200,21.510000228881836,21.692500114440918,20.33175039291382,19.892499923706055,21.34000015258789,False,True,False,True,True,False,False,0.0
2019-11-22,20.389999389648438,20.94499969482422,20.389999389648438,20.559999465942383,4420100,21.510000228881836,21.692500114440918,20.334250450134277,19.892499923706055,21.510000228881836,False,False,True,True,True,False,False,0.0
2019-11-25,20.75,20.899999618530273,20.399999618530273,20.440000534057617,2775200,20.90999984741211,21.692500114440918,20.22550058364868,19.892499923706055,21.420000076293945,False,False,True,True,True,False,False,0.0
2019-11-26,20.40999984741211,20.510000228881836,20.139999389648438,20.260000228881836,2739500,20.699999809265137,21.692500114440918,20.154000282287598,19.892499923706055,21.5,False,False,True,True,True,False,False,0.0
2019-11-27,20.290000915527344,20.600000381469727,20.18000030517578,20.600000381469727,2292600,20.625,21.732500076293945,20.20900011062622,19.892499923706055,21.0,False,False,True,True,True,False,False,0.0
2019-11-29,20.43000030517578,20.469999313354492,20.158000946044922,20.350000381469727,1223300,20.515999794006348,21.732500076293945,20.20900011062622,19.892499923706055,21.31999969482422,False,False,True,True,True,False,False,0.0
2019-12-02,20.469999313354492,20.959999084472656,20.329999923706055,20.329999923706055,2589100,20.56849956512451,21.732500076293945,20.22575044631958,19.892499923706055,20.459999084472656,False,True,True,True,True,False,False,0.0
2019-12-03,19.969999313354492,20.010000228881836,19.520000457763672,19.790000915527344,3053700,20.25,21.49250030517578,20.221500396728516,19.892499923706055,19.809999465942383,False,False,False,False,True,False,False,0.0
2019-12-04,19.969999313354492,20.149999618530273,19.760000228881836,19.760000228881836,4574700,20.239999771118164,21.49250030517578,20.411500453948975,19.892499923706055,19.450000762939453,False,False,False,False,True,False,False,0.0
2019-12-05,19.860000610351562,20.010000228881836,19.75,19.8700008392334,4065900,20.239999771118164,21.49250030517578,20.411500453948975,19.892499923706055,19.610000610351562,False,False,False,False,True,False,False,0.0
2019-12-06,20.1299991607666,20.899999618530273,20.059999465942383,20.600000381469727,5271100,20.239999771118164,21.49250030517578,20.411500453948975,19.892499923706055,20.3700008392334,False,False,True,True,True,False,False,0.0
2019-12-09,20.670000076293945,20.809999465942383,20.1200008392334,20.25,5420600,20.239999771118164,21.49250030517578,20.55649995803833,19.892499923706055,20.18000030517578,False,False,False,True,True,False,False,0.0
2019-12-10,20.219999313354492,20.719999313354492,20.190000534057617,20.649999618530273,3175800,20.239999771118164,21.49250030517578,21.129000663757324,19.892499923706055,17.780000686645508,False,False,False,True,True,False,False,0.0
2019-12-11,20.549999237060547,20.920000076293945,20.459999084472656,20.649999618530273,2535400,20.239999771118164,21.49250030517578,21.36900043487549,19.962499618530273,17.690000534057617,False,False,False,True,True,False,False,0.0
2019-12-12,20.399999618530273,21.34000015258789,20.309999465942383,21.260000228881836,3444100,20.43000030517578,21.292500495910645,21.36900043487549,19.962499618530273,17.1200008392334,False,False,False,True,True,False,False,0.0
2019-12-13,21.420000076293945,21.59000015258789,20.59000015258789,20.690000534057617,4333800,20.55500030517578,21.292500495910645,21.36900043487549,19.962499618530273,16.59000015258789,False,True,False,True,True,False,False,0.0
2019-12-16,20.989999771118164,21.395000457763672,20.8799991607666,20.979999542236328,3211800,20.670000076293945,21.270000457763672,21.36900043487549,19.962499618530273,16.290000915527344,False,True,False,True,True,False,False,0.0
2019-12-17,20.81999969482422,20.94499969482422,20.520000457763672,20.709999084472656,3504000,20.670000076293945,21.270000457763672,21.36900043487549,20.27750015258789,15.510000228881836,False,False,False,True,True,False,False,0.0
2019-12-18,20.600000381469727,21.03499984741211,20.5,20.950000762939453,5129800,20.824999809265137,21.270000457763672,21.36900043487549,20.27750015258789,14.869999885559082,False,True,False,True,True,False,False,0.0
2019-12-19,21.100000381469727,21.665000915527344,21.0,21.469999313354492,4766900,20.89250087738037,20.670000076293945,21.52400016784668,20.27750015258789,14.710000038146973,True,False,False,True,False,False,False,0.0
2019-12-20,21.579999923706055,21.649999618530273,20.979999542236328,21.229999542236328,5139800,20.92750072479248,20.592500686645508,21.514999866485596,20.712499618530273,14.5,True,False,False,True,False,False,False,0.0
2019-12-23,21.299999237060547,21.549999237060547,21.260000228881836,21.479999542236328,2262200,20.987500190734863,20.592500686645508,21.536250114440918,20.82550048828125,14.289999961853027,True,True,False,True,False,True,True,0.11699962615966797
2019-12-24,21.610000610351562,21.920000076293945,21.469999313354492,21.579999923706055,1092200,21.114999771118164,20.72000026702881,21.327500343322754,20.82550048828125,13.949999809265137,True,True,True,True,False,True,True,0.18000030517578125
2019-12-26,21.5,21.700000762939453,21.2450008392334,21.450000762939453,4729200,21.210000038146973,20.72000026702881,21.372750282287598,20.82550048828125,14.239999771118164,True,True,True,True,False,True,False,0.0
2019-12-27,21.40999984741211,21.780000686645508,21.329999923706055,21.579999923706055,2455000,21.210000038146973,20.72000026702881,21.411250114440918,20.82550048828125,14.699999809265137,True,False,True,True,False,True,True,0.0904998779296875
2019-12-30,21.700000762939453,21.700000762939453,21.299999237060547,21.34000015258789,2299200,21.210000038146973,20.72000026702881,21.601250171661377,20.82550048828125,15.8100004196167,True,False,False,True,False,True,True,0.09949970245361328
2019-12-31,21.3700008392334,21.670000076293945,21.260000228881836,21.510000228881836,2288500,21.210000038146973,20.72000026702881,21.601250171661377,20.82550048828125,15.920000076293945,True,False,False,True,False,True,True,0.18000030517578125
2020-01-02,21.860000610351562,21.860000610351562,21.315000534057617,21.420000076293945,3062500,21.449999809265137,20.72000026702881,21.301249980926514,20.82550048828125,15.550000190734863,True,True,True,True,False,True,False,0.0
2020-01-03,21.170000076293945,21.610000610351562,21.149999618530273,21.5,3011800,21.449999809265137,20.72000026702881,21.196249961853027,20.82550048828125,15.420000076293945,True,False,True,True,False,True,False,0.0
2020-01-06,21.34000015258789,21.450000762939453,20.899999618530273,21.0,3060400,21.40999984741211,20.72000026702881,21.178750038146973,20.82550048828125,15.739999771118164,True,False,False,True,False,True,False,0.0
2020-01-07,21.059999465942383,21.545000076293945,20.989999771118164,21.31999969482422,4986900,21.40999984741211,20.72000026702881,21.124249935150146,20.82550048828125,15.760000228881836,True,False,True,True,False,True,False,0.0
2020-01-08,21.299999237060547,21.389999389648438,20.399999618530273,20.459999084472656,3706300,21.130000114440918,20.72000026702881,21.15049982070923,20.82550048828125,15.75,True,False,False,False,False,False,False,0.0
2020-01-09,20.459999084472656,20.520000457763672,19.729999542236328,19.809999465942383,5700700,20.795000076293945,20.72000026702881,20.87125015258789,20.82550048828125,15.670000076293945,True,False,False,False,False,False,False,0.0
2020-01-10,19.899999618530273,19.940000534057617,19.34000015258789,19.450000762939453,5059200,20.600000381469727,20.630000114440918,20.866250038146973,20.82550048828125,15.979999542236328,False,False,False,False,False,False,False,-0.09000015258789062
2020-01-13,19.389999389648438,19.860000610351562,19.149999618530273,19.610000610351562,6202700,20.505000114440918,20.53499984741211,20.866250038146973,20.82550048828125,16.700000762939453,False,False,False,False,False,False,False,-0.0950002670288086
2020-01-14,19.729999542236328,20.540000915527344,19.68000030517578,20.3700008392334,4218800,20.505000114440918,20.53499984741211,20.866250038146973,20.82550048828125,16.100000381469727,False,False,False,False,False,False,False,0.0
2020-01-15,20.329999923706055,20.479999542236328,20.045000076293945,20.18000030517578,5699400,20.380000114440918,20.53499984741211,20.866250038146973,20.82550048828125,16.100000381469727,False,False,False,False,False,False,False,0.0
2020-01-16,19.420000076293945,19.610000610351562,17.729999542236328,17.780000686645508,21993400,19.637499809265137,19.824999809265137,20.866250038146973,20.82550048828125,15.359999656677246,False,False,False,False,False,False,False,-0.7100000381469727
2020-01-17,18.059999465942383,18.25,17.510000228881836,17.690000534057617,9067000,19.52750015258789,19.71500015258789,20.866250038146973,20.82550048828125,14.5,False,False,False,False,False,False,False,-0.1099996566772461
2020-01-21,17.579999923706055,17.6200008392334,17.100000381469727,17.1200008392334,6603300,19.244999885559082,19.510000228881836,20.861250400543213,20.82550048828125,14.119999885559082,False,False,False,False,False,False,False,-0.2049999237060547
2020-01-22,17.06999969482422,17.1200008392334,16.5,16.59000015258789,12843100,18.520000457763672,19.210000038146973,20.923750400543213,20.82550048828125,13.460000038146973,False,False,False,False,False,False,False,-0.5
2020-01-23,16.3700008392334,16.40999984741211,15.9399995803833,16.290000915527344,7362900,18.240000247955322,18.929999828338623,20.97000026702881,20.82550048828125,13.869999885559082,False,False,False,False,False,False,False,-0.2800002098083496
2020-01-24,16.299999237060547,16.31999969482422,15.354999542236328,15.510000228881836,7815100,17.947500228881836,18.637499809265137,20.97000026702881,20.82550048828125,13.729999542236328,False,False,False,False,False,False,False,-0.315000057220459
2020-01-27,15.010000228881836,15.324999809265137,14.800000190734863,14.869999885559082,6596100,17.670000553131104,18.360000133514404,21.047500133514404,20.82550048828125,12.9399995803833,False,False,False,False,False,False,False,-0.2774996757507324
2020-01-28,15.100000381469727,15.25,14.649999618530273,14.710000038146973,7371900,17.5649995803833,18.28499984741211,20.781250476837158,20.82550048828125,12.880000114440918,False,False,False,False,False,False,False,-0.07500028610229492
2020-01-29,14.829999923706055,14.87399959564209,14.350000381469727,14.5,5280600,16.980000495910645,18.135000228881836,20.760000705718994,20.82550048828125,11.890000343322754,False,False,False,False,False,False,False,-0.6999998092651367
2020-01-30,14.279999732971191,14.40999984741211,13.8100004196167,14.289999961853027,10570700,16.03000020980835,17.865000247955322,20.790000438690186,20.942500114440918,11.010000228881836,False,False,False,False,False,False,False,-0.26999998092651367
2020-01-31,14.010000228881836,14.239999771118164,13.619999885559082,13.949999809265137,9964100,15.62000036239624,17.769999980926514,20.917500019073486,21.1225004196167,8.6899995803833,False,False,False,False,False,False,False,-0.0950002670288086
2020-02-03,14.010000228881836,14.420000076293945,13.90999984741211,14.239999771118164,7226500,15.37000036239624,17.740000247955322,20.96500015258789,21.1225004196167,9.260000228881836,False,False,False,False,False,False,False,0.0
2020-02-04,14.460000038146973,14.944999694824219,14.239999771118164,14.699999809265137,7443200,15.014999866485596,17.740000247955322,20.96500015258789,21.213000297546387,9.199999809265137,False,False,False,False,False,False,False,0.0
2020-02-05,15.3100004196167,15.890000343322754,15.175000190734863,15.8100004196167,8183000,14.96999979019165,17.740000247955322,20.96500015258789,21.3125,7.510000228881836,False,False,False,False,False,False,False,0.0
2020-02-06,16.100000381469727,16.100000381469727,15.640000343322754,15.920000076293945,6281600,14.860000133514404,17.740000247955322,20.96500015258789,21.49250030517578,8.0,False,False,False,False,False,False,False,0.0
2020-02-07,15.630000114440918,15.699999809265137,15.359999656677246,15.550000190734863,5058700,14.860000133514404,17.740000247955322,21.085000038146973,21.49250030517578,6.820000171661377,False,False,False,False,False,False,False,0.0
2020-02-10,15.3100004196167,15.59000015258789,15.149999618530273,15.420000076293945,4009100,14.860000133514404,17.615000247955322,21.085000038146973,21.49250030517578,7.0,False,False,False,False,False,False,False,0.0
2020-02-11,15.569999694824219,16.209999084472656,15.539999961853027,15.739999771118164,4580400,14.91499948501587,17.582499980926514,21.06500005722046,21.49250030517578,5.75,False,True,False,False,False,False,False,0.0
2020-02-12,15.960000038146973,16.204999923706055,15.609999656677246,15.760000228881836,3894700,14.91499948501587,17.582499980926514,21.06500005722046,21.49250030517578,5.829999923706055,False,False,False,False,False,False,False,0.0
2020-02-13,15.5600004196167,15.774999618530273,15.449999809265137,15.75,2810300,15.059999465942383,17.50499963760376,20.925000190734863,21.49250030517578,5.480000019073486,False,True,False,False,False,False,False,0.0
2020-02-14,15.800000190734863,15.930000305175781,15.420000076293945,15.670000076293945,4292100,15.22499942779541,17.080000400543213,20.757500171661377,21.49250030517578,5.670000076293945,False,False,False,False,False,False,False,0.0
2020-02-18,15.539999961853027,15.979999542236328,15.460000038146973,15.979999542236328,3164800,15.679999351501465,17.080000400543213,20.615000247955322,21.40250015258789,7.269999980926514,False,True,False,False,False,False,False,0.0
2020-02-19,16.040000915527344,16.799999237060547,16.040000915527344,16.700000762939453,8725500,15.97499942779541,17.080000400543213,20.519999980926514,21.307499885559082,7.090000152587891,False,True,False,False,False,False,False,0.0
2020-02-20,16.649999618530273,16.719999313354492,16.06999969482422,16.100000381469727,7682000,15.97499942779541,17.080000400543213,20.519999980926514,21.307499885559082,6.840000152587891,False,False,False,False,False,False,False,0.0
2020-02-21,16.010000228881836,16.298999786376953,15.920000076293945,16.100000381469727,5528200,15.97499942779541,17.049999713897705,20.457499980926514,21.307499885559082,6.550000190734863,False,False,False,False,False,False,False,0.0
2020-02-24,15.210000038146973,15.420000076293945,14.977999687194824,15.359999656677246,5465700,15.888999462127686,16.615000247955322,19.731249809265137,20.59749984741211,6.070000171661377,False,False,False,False,False,False,False,0.0
2020-02-25,15.479999542236328,15.520000457763672,14.300000190734863,14.5,6280500,15.549999713897705,15.934999942779541,19.62125015258789,20.487500190734863,6.159999847412109,False,False,False,False,False,False,False,0.0
2020-02-26,14.640000343322754,14.84000015258789,14.109999656677246,14.119999885559082,4796200,15.454999446868896,15.62000036239624,19.37750005722046,20.28250026702881,6.25,False,False,False,False,False,False,False,0.0
2020-02-27,13.760000228881836,14.109999656677246,13.100000381469727,13.460000038146973,7007400,14.949999809265137,15.110000610351562,18.865000247955322,19.78250026702881,6.079999923706055,False,False,False,False,False,False,False,-0.25999975204467773
2020-02-28,12.84000015258789,13.90999984741211,12.829999923706055,13.869999885559082,6812900,14.8149995803833,14.8149995803833,18.585000038146973,19.50250005722046,5.96999979019165,False,False,False,False,False,False,False,-0.13500022888183594
2020-03-02,14.020000457763672,14.029999732971191,13.109999656677246,13.729999542236328,6784800,14.8149995803833,14.8149995803833,18.292500019073486,19.1875,6.550000190734863,False,False,False,False,False,False,False,0.0
2020-03-03,13.670000076293945,14.039999961853027,12.704999923706055,12.9399995803833,10024700,14.712499618530273,14.7524995803833,18.015000343322754,18.910000324249268,7.03000020980835,False,False,False,False,False,False,False,-0.0625
2020-03-04,13.170000076293945,13.1899995803833,12.579999923706055,12.880000114440918,7371300,14.439499855041504,14.6899995803833,17.924999713897705,18.835000038146973,7.260000228881836,False,False,False,False,False,False,False,-0.0625
2020-03-05,12.470000267028809,12.609999656677246,11.675000190734863,11.890000343322754,12865900,13.597500324249268,14.237499713897705,17.55750036239624,18.135000228881836,7.409999847412109,False,False,False,False,False,False,False,-0.4524998664855957
2020-03-06,11.359999656677246,11.770000457763672,10.800000190734863,11.010000228881836,10566400,13.160000324249268,13.799999713897705,16.947500228881836,17.865000247955322,7.550000190734863,False,False,False,False,False,False,False,-0.4375
2020-03-09,9.619999885559082,10.109999656677246,8.609999656677246,8.6899995803833,10034000,11.724999904632568,12.704999446868896,16.695000171661377,17.769999980926514,7.71999979019165,False,False,False,False,False,False,False,-1.0950002670288086
2020-03-10,9.329999923706055,9.420000076293945,8.550000190734863,9.260000228881836,10358300,11.329999923706055,12.674999713897705,16.55500030517578,17.769999980926514,7.260000228881836,False,False,False,False,False,False,False,-0.029999732971191406
